,Unnamed: 0,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,Lenses,Film Cameras,Viewfinders & Eyecups,Digital Cameras,Flashes,Lens Hoods,Lens Caps,Battery Grips,"Lens Adapters, Mounts & Tubes","Cases, Bags & Covers"
918,88,,nikon nikkorud auto,2.8354E+11,Very Good NIKON NIKKOR-UD Auto 20mm F3.5 Non Ai Wide Angle Prime Lens From Japan,https://www.ebay.com/itm/Very-Good-NIKON-NIKKOR-UD-Auto-20mm-F3-5-Non-Ai-Wide-Angle-Prime-Lens-Japan-/283539740185,188,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
919,94,,nikon fm2 millennium,1.63666E+11,Nikon FM2 Millennium 2000 Units Limited Edition Dragon Model Kit With Box #21437,https://www.ebay.com/itm/Nikon-FM2-Millennium-2000-Units-Limited-Edition-Dragon-Model-Kit-Box-21437-/163666127132,1493.1,USD,JP,15230,Film Cameras,FixedPrice,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
920,99,,nikon af nikkor,4.01871E+11,Nikon AF Nikkor 35-70mm F/2.8 MACRO Zoom Lens F2.8 AS IS F2.8 tested From Japan,https://www.ebay.com/itm/Nikon-AF-Nikkor-35-70mm-F-2-8-MACRO-Zoom-Lens-F2-8-F2-8-tested-Japan-/401871487177,84,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
921,0,,mintnikon af nikkor,2.83604E+11,【MINT+++】Nikon AF Nikkor 24mm f/2.8 Prime Lens from Japan C914M,https://www.ebay.com/itm/MINT-Nikon-AF-Nikkor-24mm-f-2-8-Prime-Lens-Japan-C914M-/283603650824,159.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
922,2,,nikon micro nikkor,1.53502E+11,Excellent++ Nikon Micro Nikkor 105mm F/2.8 Ai-S MF Lens Made In Japan,https://www.ebay.com/itm/Excellent-Nikon-Micro-Nikkor-105mm-F-2-8-Ai-S-MF-Lens-Made-Japan-/153501529294,196.33,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
923,4,,nikon f 35mm,2.64442E+11,Nikon F 35mm SLR Film Camera Body Only SN7324784  **Excellent+**,https://www.ebay.com/itm/Nikon-F-35mm-SLR-Film-Camera-Body-Only-SN7324784-Excellent-/264441566677,47.8,USD,JP,15230,Film Cameras,StoreInventory,Used,0.141193335,0.23308537,0.042471042,0.054545455,0.01754386,0.128205128,0.084745763,0.020408163,0.028571429,0.074074074
924,5,,nikon sp rangefinder,1.13697E+11,【EXC+++++、ENikon SP Rangefinder + Nikkor-S.C 5cm 50mm f/1.4 + 13.5cm 135mm 3.5,https://www.ebay.com/itm/EXC-Nikon-SP-Rangefinder-Nikkor-S-C-5cm-50mm-f-1-4-13-5cm-135mm-3-5-/113697408561,949.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
925,7,,nikon accessory shoe,2.02676E+11,Nikon Accessory Shoe Flash Unit & Coupler Black for Nikkormat Nikomat #9,https://www.ebay.com/itm/Nikon-Accessory-Shoe-Flash-Unit-Coupler-Black-Nikkormat-Nikomat-9-/202676016014,8,USD,JP,69573,Flash Adapters,StoreInventory,Used,0.019888909,-9.37E-17,0.088803089,3.12E-17,0.035087719,0.056410256,0.011299435,0.095238095,0.047619048,0.064814815
926,8,,nikon af nikkor,1.53599E+11,*Read* Nikon AF Nikkor 20mm F/2.8 D Lens Tested From Tokyo Japan Free Ship #3892,https://www.ebay.com/itm/Read-Nikon-AF-Nikkor-20mm-F-2-8-D-Lens-Tested-Tokyo-Japan-Free-Ship-3892-/153599472665,170.05,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
927,14,,nikon nikomat ft,2.23632E+11,Nikon Nikomat FT 35mm SLR Film Camera Body Only  SN3181536 **Excellent++**,https://www.ebay.com/itm/Nikon-Nikomat-FT-35mm-SLR-Film-Camera-Body-Only-SN3181536-Excellent-/223631849537,35.8,USD,JP,15230,Film Cameras,StoreInventory,Used,0.141193335,0.23308537,0.042471042,0.054545455,0.01754386,0.128205128,0.084745763,0.020408163,0.028571429,0.074074074
928,19,,nikon nikkorw 210mm,2.333E+11,Nikon NIKKOR-W 210mm f/5.6 Large Format Lens,https://www.ebay.com/itm/Nikon-NIKKOR-W-210mm-f-5-6-Large-Format-Lens-/233299690589,210,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
929,20,,nikon nikkor ai,1.9309E+11,Nikon  Nikkor Ai 50mm F1.4 F Mount and two lens caps [Exc+++] from Japan F/S,https://www.ebay.com/itm/Nikon-Nikkor-Ai-50mm-F1-4-F-Mount-and-two-lens-caps-Exc-Japan-F-S-/193090295884,85,USD,JP,3323,Lenses,FixedPrice,Used,0.330944275,0.231314205,0.092664093,0.109090909,0.099415205,0.317948718,0.231638418,0.074829932,0.133333333,0.138888889
930,21,,nikon zoom nikkor,2.73995E+11,"Nikon Zoom NIKKOR 35-70mm f/2.8 D AF Lens ""READ"" w/Case From Japan [4763]",https://www.ebay.com/itm/Nikon-Zoom-NIKKOR-35-70mm-f-2-8-D-AF-Lens-READ-w-Case-Japan-4763-/273994576258,135.15,USD,JP,3323,Lenses,FixedPrice,Used,0.122558681,0.201558626,-1.23E-16,0.045454545,5.55E-17,0.107692308,0.084745763,0.006802721,-7.63E-17,0.037037037
931,22,,nikon angle finder,2.64406E+11,Nikon Angle Finder for Nikon F Photomic #a0217,https://www.ebay.com/itm/Nikon-Angle-Finder-Nikon-F-Photomic-a0217-/264406033848,16.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.019888909,-9.37E-17,0.088803089,3.12E-17,0.035087719,0.056410256,0.011299435,0.095238095,0.047619048,0.064814815
932,24,,nikon f series,2.54323E+11,Nikon F Series Nikkor Metal Lens Hood for 50mm F1.4 58mm F1.4 #a0223,https://www.ebay.com/itm/Nikon-F-Series-Nikkor-Metal-Lens-Hood-50mm-F1-4-58mm-F1-4-a0223-/254323139642,9.98,USD,JP,78999,Lens Hoods,StoreInventory,Used,0.153019172,0.112646121,0.088803089,0.022727273,0.035087719,0.241025641,0.096045198,0.095238095,0.047619048,0.101851852
933,28,,nikon afs nikkor,1.23706E+11,Nikon AF-S Nikkor 18-105mm f/3.5-5.6G DX ED VR Lens W/Hood Excellent+++ Tested,https://www.ebay.com/itm/Nikon-AF-S-Nikkor-18-105mm-f-3-5-5-6G-DX-ED-VR-Lens-W-Hood-Excellent-Tested-/123706117472,154,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
934,31,,nikon nikkorsc auto,2.64402E+11,[AS-IS] Nikon NIKKOR-S.C Auto 50mm f/1.4 (1622),https://www.ebay.com/itm/AS-IS-Nikon-NIKKOR-S-C-Auto-50mm-f-1-4-1622-/264402320417,49.99,USD,JP,3323,Lenses,FixedPrice,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
935,33,,nikon af micro,1.53599E+11,Nikon AF Micro Nikkor 105mm F/2.8 D Prime Lens Excellent+++ Japan Tested #3891,https://www.ebay.com/itm/Nikon-AF-Micro-Nikkor-105mm-F-2-8-D-Prime-Lens-Excellent-Japan-Tested-3891-/153599091191,223.16,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
936,36,,nikon nikkorud auto,2.8354E+11,Very Good NIKON NIKKOR-UD Auto 20mm F3.5 Non Ai Wide Angle Prime Lens From Japan,https://www.ebay.com/itm/Very-Good-NIKON-NIKKOR-UD-Auto-20mm-F3-5-Non-Ai-Wide-Angle-Prime-Lens-Japan-/283539740185,188,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
937,42,,nikon fm2 millennium,1.63666E+11,Nikon FM2 Millennium 2000 Units Limited Edition Dragon Model Kit With Box #21437,https://www.ebay.com/itm/Nikon-FM2-Millennium-2000-Units-Limited-Edition-Dragon-Model-Kit-Box-21437-/163666127132,1493.1,USD,JP,15230,Film Cameras,FixedPrice,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
938,47,,nikon af nikkor,4.01871E+11,Nikon AF Nikkor 35-70mm F/2.8 MACRO Zoom Lens F2.8 AS IS F2.8 tested From Japan,https://www.ebay.com/itm/Nikon-AF-Nikkor-35-70mm-F-2-8-MACRO-Zoom-Lens-F2-8-F2-8-tested-Japan-/401871487177,84,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
939,49,,nikon f from,1.33118E+11,【Excellent+++++、ETAMRON 24mm F/2.5 Lens for Nikon F  from JAPAN Cg-oo7,https://www.ebay.com/itm/Excellent-TAMRON-24mm-F-2-5-Lens-Nikon-F-JAPAN-Cg-oo7-/133118344298,89.99,USD,JP,3323,Lenses,StoreInventory,Used,0.235620856,0.210768686,0.181467181,0.095454545,0.134502924,0.230769231,0.146892655,0.170068027,0.161904762,0.203703704
940,51,,nikon nikkor ai,1.83739E+11,Near Mint NIKON NIKKOR AI 50mm F1.4 from TOKYO JAPAN #1838884,https://www.ebay.com/itm/Near-Mint-NIKON-NIKKOR-AI-50mm-F1-4-TOKYO-JAPAN-1838884-/183739445588,89.98,USD,JP,3323,Lenses,StoreInventory,Used,0.207668877,0.174282678,0.05019305,0.063636364,0.081871345,0.205128205,0.13559322,0.054421769,0.085714286,0.101851852
941,54,,nikon f2a photomic,3.52753E+11,Excellent+++++ Nikon F2A Photomic 35mm SLR Film Black Camera From Japan,https://www.ebay.com/itm/Excellent-Nikon-F2A-Photomic-35mm-SLR-Film-Black-Camera-Japan-/352752737923,179,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
942,59,,nikon f4 35mm,1.73997E+11,【Exc+5、ENikon F4 35mm SLR Film Camera Body From Japan 19281,https://www.ebay.com/itm/Exc-5-Nikon-F4-35mm-SLR-Film-Camera-Body-Japan-19281-/173997397744,145.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
943,70,,excellentnikon nikkor af,3.33303E+11,【Excellent+++】Nikon NIKKOR AF 35mm F2 D Lens from Japan 480500,https://www.ebay.com/itm/Excellent-Nikon-NIKKOR-AF-35mm-F2-D-Lens-Japan-480500-/333302557513,224.98,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
944,71,,nikon cf22 cf22,1.53629E+11,[NEAR MINT] Nikon CF22 CF-22 CF 22 Leather Camera Case for F3 From Japan #624,https://www.ebay.com/itm/NEAR-MINT-Nikon-CF22-CF-22-CF-22-Leather-Camera-Case-F3-Japan-624-/153629044742,34.99,USD,JP,107894,"Cases, Bags & Covers",FixedPrice,Used,0.019888909,-9.37E-17,0.088803089,3.12E-17,0.035087719,0.056410256,0.011299435,0.095238095,0.047619048,0.064814815
945,83,,top mintnikon nikkor,4.01815E+11,【TOP MINT】Nikon Nikkor Ai-s 35-105mm f/3.5-4.5 AIS MF Lens From Japan #215,https://www.ebay.com/itm/TOP-MINT-Nikon-Nikkor-Ai-s-35-105mm-f-3-5-4-5-AIS-MF-Lens-Japan-215-/401814533322,39.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
946,86,,nikon d7100 241mp,3.33324E+11,"""7760 Shots"" Nikon D7100 24.1MP Digital SLR Camera Black Body #190904k",https://www.ebay.com/itm/7760-Shots-Nikon-D7100-24-1MP-Digital-SLR-Camera-Black-Body-190904k-/333324027870,444,USD,JP,31388,Digital Cameras,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
947,87,,nikon mb20 battery,1.74022E+11,【Exc+5、ENikon MB-20 Battery Grip For Nikon F4 From Japan 19285,https://www.ebay.com/itm/Exc-5-Nikon-MB-20-Battery-Grip-Nikon-F4-Japan-19285-/174021507130,59.99,USD,JP,29967,Battery Grips,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
948,11,,nikon sb22 speedlight,1.63824E+11,[Excellent+++] Nikon SB-22 Speedlight Shoe Mount Flash From Japan,https://www.ebay.com/itm/Excellent-Nikon-SB-22-Speedlight-Shoe-Mount-Flash-Japan-/163824382981,5.4,USD,JP,48515,Flashes,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
949,18,,nikon d90 123,2.2365E+11,Nikon D90 12.3 MP Digital SLR Body w/ AF-S DX 18-105mm VR Lens Kit #190812a,https://www.ebay.com/itm/Nikon-D90-12-3-MP-Digital-SLR-Body-w-AF-S-DX-18-105mm-VR-Lens-Kit-190812a-/223650259471,272.98,USD,JP,31388,Digital Cameras,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
950,21,,nikon nikkor 35mm,3.52731E+11,【EXC++++、ENikon Nikkor 35mm f/2 Ai-s AiS Manual Focus Lens From JAPAN #382,https://www.ebay.com/itm/EXC-Nikon-Nikkor-35mm-f-2-Ai-s-AiS-Manual-Focus-Lens-JAPAN-382-/352730986014,164.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
951,24,,nikon ai teleconverter,1.63842E+11,[Excellent] Nikon Ai Teleconverter TC-200 2X From Japan,https://www.ebay.com/itm/Excellent-Nikon-Ai-Teleconverter-TC-200-2X-Japan-/163842373841,38.7,USD,JP,3323,Lenses,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
952,26,,nikon f4s late,3.92395E+11,[Near MINT S/N 251xxxx] Nikon F4S Late Model Film Camera Body From Japan #1103,https://www.ebay.com/itm/Near-MINT-S-N-251xxxx-Nikon-F4S-Late-Model-Film-Camera-Body-Japan-1103-/392394967524,219.9,USD,JP,15230,Film Cameras,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
953,35,,nikon nikkorsw 90mm,1.43367E+11,Nikon Nikkor-SW 90mm F/8 Lens #23490 B2,https://www.ebay.com/itm/Nikon-Nikkor-SW-90mm-F-8-Lens-23490-B2-/143366951800,425.7,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
954,36,,excnikon teleconverter tc301,2.83543E+11,【EXC+++++】Nikon Teleconverter TC-301 2x from JAPAN 461188,https://www.ebay.com/itm/EXC-Nikon-Teleconverter-TC-301-2x-JAPAN-461188-/283543479970,59.99,USD,JP,3323,Lenses,StoreInventory,Used,0.074538613,0.061636557,0.05019305,0.040909091,0.081871345,0.046153846,0.050847458,0.054421769,0.085714286,0.064814815
955,40,,nikon af zoom,1.33163E+11,"Nikon AF ZOOM NIKKOR ED 80-200mm F2.8 D for F mount ""EXC++"" TESTED482250",https://www.ebay.com/itm/Nikon-AF-ZOOM-NIKKOR-ED-80-200mm-F2-8-D-F-mount-EXC-TESTED482250-/133162518949,189.99,USD,JP,3323,Lenses,StoreInventory,Used,0.133667801,0.101664896,0.088803089,0.022727273,0.116959064,0.164102564,0.107344633,0.095238095,0.047619048,0.101851852
956,41,,nikon ais nikkor,3.23893E+11,[Optical Mint /CLA] Nikon Ai-s Nikkor 105mm f/1.8 Ai-s AIS Prime Lens from Japan,https://www.ebay.com/itm/Optical-Mint-CLA-Nikon-Ai-s-Nikkor-105mm-f-1-8-Ai-s-AIS-Prime-Lens-Japan-/323893366023,429.9,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.164102564,0.13559322,0.054421769,0.085714286,0.101851852
957,50,,near mintnikon nikkor,3.23907E+11,【Near Mint】NIKON NIKKOR AI 85mm F/2 1:2.0 F Mount MF Lens From JAPAN,https://www.ebay.com/itm/Near-Mint-NIKON-NIKKOR-AI-85mm-F-2-1-2-0-F-Mount-MF-Lens-JAPAN-/323907461230,139.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
958,55,,nikon ai nikkor,1.13882E+11,【Excellent+++++、ENikon Ai Nikkor 35mm f/2 MF Wide Angle MF Lens from JAPAN,https://www.ebay.com/itm/Excellent-Nikon-Ai-Nikkor-35mm-f-2-MF-Wide-Angle-MF-Lens-JAPAN-/113882108606,119.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
959,56,,nikon nikkor w,1.63854E+11,[TOP MINT] Nikon Nikkor W 150mm F/5.6 S Large Format 4x5 Copal 0 Shutter JAPAN,https://www.ebay.com/itm/TOP-MINT-Nikon-Nikkor-W-150mm-F-5-6-S-Large-Format-4x5-Copal-0-Shutter-JAPAN-/163854451745,359.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
960,58,,nikon nikkorsw 90mm,2.932E+11,NIKON NIKKOR-SW 90mm f8 Lens Opti Mint Lens **NEAR MINT** From Japan,https://www.ebay.com/itm/NIKON-NIKKOR-SW-90mm-f8-Lens-Opti-Mint-Lens-NEAR-MINT-Japan-/293199518936,379.9,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
961,70,,nikon front 52mm,2.23613E+11,Genuine Nikon Front 52mm Lens Cap 5 set 7,https://www.ebay.com/itm/Genuine-Nikon-Front-52mm-Lens-Cap-5-set-7-/223612824034,19.99,USD,JP,79001,Lens Caps,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.141242938,2.65E-16,-7.63E-17,0.064814815
962,71,,nikon nikkorq auto,2.23646E+11,Nikon NIKKOR-Q Auto 135mm F3.5 Non-Ai Lens  SN878639,https://www.ebay.com/itm/Nikon-NIKKOR-Q-Auto-135mm-F3-5-Non-Ai-Lens-SN878639-/223645980278,25.8,USD,JP,3323,Lenses,StoreInventory,Used,0.141193335,0.149132129,0.042471042,0.054545455,0.01754386,0.128205128,0.084745763,0.020408163,0.028571429,0.074074074
963,91,,nikon dp20 dp20,3.23902E+11,Nikon DP-20 DP20 View Finder for Nikon F4 F4S F4E  SN6120130,https://www.ebay.com/itm/Nikon-DP-20-DP20-View-Finder-Nikon-F4-F4S-F4E-SN6120130-/323901690839,17.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.047303351,0.047467233,0.131274131,0.031818182,0.052631579,0.076923077,0.011299435,0.115646259,0.076190476,0.101851852
964,92,,nikon fm2n silver,2.64458E+11,"""NearMINT++ in BOX "" Nikon FM2N Silver SLR 35mm Film Camera From Japan #4988",https://www.ebay.com/itm/NearMINT-BOX-Nikon-FM2N-Silver-SLR-35mm-Film-Camera-Japan-4988-/264457519899,429,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.192348565,-1.23E-16,0.022727273,0.011695906,0.107692308,0.084745763,0.020408163,0.028571429,0.055555556
965,98,,mintnikon micro nikkor,1.83941E+11,【MINT】Nikon Micro NIKKOR 60mm f2.8 D Prime AF Lens for F Mount from Japan #10832,https://www.ebay.com/itm/MINT-Nikon-Micro-NIKKOR-60mm-f2-8-D-Prime-AF-Lens-F-Mount-Japan-10832-/183941348704,219,USD,JP,3323,Lenses,StoreInventory,Used,0.208206415,0.163301452,0.138996139,0.063636364,0.116959064,0.21025641,0.146892655,0.149659864,0.133333333,0.166666667
966,12,,nikon nikkor 24mm,2.02768E+11,Nikon Nikkor 24mm F/2.8 AI Manual Focus Lens Excellent from Japan,https://www.ebay.com/itm/Nikon-Nikkor-24mm-F-2-8-AI-Manual-Focus-Lens-Excellent-Japan-/202768234559,120,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
967,14,,nikon ais 28mm,3.03103E+11,Near MINT NIKON AIS 28mm f2 AI-S AIS Bright Wide Angle from Japan,https://www.ebay.com/itm/Near-MINT-NIKON-AIS-28mm-f2-AI-S-AIS-Bright-Wide-Angle-Japan-/303102923591,324,USD,JP,3323,Lenses,StoreInventory,Used,0.198530729,0.17569961,0.081081081,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
968,17,,nikon f5 35mm,2.5427E+11,、EN MINT 、ENikon F5 35mm SLR Film Camera w/ DP-30 Finder MF-28 from JAPAN #725,https://www.ebay.com/itm/N-MINT-Nikon-F5-35mm-SLR-Film-Camera-w-DP-30-Finder-MF-28-JAPAN-725-/254270177852,448,USD,JP,15230,Film Cameras,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
969,39,,nikon nikkor p,3.83061E+11,[Near Mint] Nikon Nikkor P Auto 105mm f/2.5 Ai Converted w/ Hood from Japan #017,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-P-Auto-105mm-f-2-5-Ai-Converted-w-Hood-Japan-017-/383061316292,129,USD,JP,3323,Lenses,FixedPrice,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.164102564,0.13559322,0.054421769,0.085714286,0.101851852
970,41,,nikon f3 hp,1.53422E+11,Nikon F3 HP 35mm SLR Film Camera Body from JAPAN [Exc++] #3123A,https://www.ebay.com/itm/Nikon-F3-HP-35mm-SLR-Film-Camera-Body-JAPAN-Exc-3123A-/153421598830,179,USD,JP,15230,Film Cameras,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
971,50,,nikon d3200 digital,2.33317E+11,Nikon D3200 Digital SLR Camera - Black (Body Only) **EXCELLENT+** Condition,https://www.ebay.com/itm/Nikon-D3200-Digital-SLR-Camera-Black-Body-Only-EXCELLENT-Condition-/233316900338,178,USD,JP,31388,Digital Cameras,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
972,54,,nikon f eye,2.64453E+11,Nikon F Eye Level Finder  SN549,https://www.ebay.com/itm/Nikon-F-Eye-Level-Finder-SN549-/264452868982,99.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.027414442,0.047467233,0.042471042,0.031818182,0.01754386,0.020512821,-1.77E-16,0.020408163,0.028571429,0.037037037
973,67,,nikon nikkors auto,1.74019E+11,"[N MINT in box] Nikon Nikkor-S Auto Nippon Kogaku 50mm f1.4 w/Box,Case,Hood 025",https://www.ebay.com/itm/N-MINT-box-Nikon-Nikkor-S-Auto-Nippon-Kogaku-50mm-f1-4-w-Box-Case-Hood-025-/174018763166,114.99,USD,JP,3323,Lenses,StoreInventory,Used,0.141910052,0.135317039,-1.23E-16,0.063636364,0.023391813,0.158974359,0.084745763,0.040816327,0.057142857,0.064814815
974,69,,nikon zoomnikkor 4386mm,2.83608E+11,【N.MINT W/ Filter、ENikon Zoom-Nikkor 43-86mm F/3.5 Ai Converted Lens from Japan,https://www.ebay.com/itm/N-MINT-W-Filter-Nikon-Zoom-Nikkor-43-86mm-F-3-5-Ai-Converted-Lens-Japan-/283608053928,41.9,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
975,70,,nikon ai nikkor,2.64455E+11,Nikon Ai Nikkor 85mm f2 MF Portrait Prime Lens From Japan [Exc+++++] #486048A,https://www.ebay.com/itm/Nikon-Ai-Nikkor-85mm-f2-MF-Portrait-Prime-Lens-Japan-Exc-486048A-/264455383734,169.9,USD,JP,3323,Lenses,FixedPrice,Used,0.123992116,0.114063053,0.030888031,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
976,78,,exc5nikon nikkoro auto,1.74018E+11,【EXC+5】Nikon NIKKOR-O Auto 35mm f/2 Non-Ai Wide Angle MF Lens From Japan #184,https://www.ebay.com/itm/EXC-5-Nikon-NIKKOR-O-Auto-35mm-f-2-Non-Ai-Wide-Angle-MF-Lens-Japan-184-/174017821341,149.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
977,80,,nikon afs nikkor,1.83873E+11,NIKON AF-S Nikkor 28-70mm F/2.8 D Lens Excellent From JAPAN #711,https://www.ebay.com/itm/NIKON-AF-S-Nikkor-28-70mm-F-2-8-D-Lens-Excellent-JAPAN-711-/183872718110,460,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
